Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
12/08/1980,0.09894321113824844,0.09937337513920766,0.09894321113824844,0.09894321113824844,469033600,0.0,0.0
12/15/1980,0.09421145453644263,0.09765273808904383,0.08689794226260601,0.09722257405519485,490134400,0.0,0.0
12/22/1980,0.1019543237784094,0.12260359243566961,0.1019543237784094,0.12217342853546143,187891200,0.0,0.0
12/29/1980,0.12389408732134313,0.12432425127249405,0.11744167400317554,0.11873215436935425,219452800,0.0,0.0
01/05/1981,0.11658136022161356,0.11658136022161356,0.10410592637800035,0.10969801247119904,197904000,0.0,0.0
01/12/1981,0.10969801524977056,0.10969801524977056,0.1049662455559519,0.10668689012527466,88502400,0.0,0.0
01/19/1981,0.1131393062890801,0.11399963433183227,0.10969801709262324,0.11270914226770401,134332800,0.0,0.0
01/26/1981,0.11141866492151015,0.11141866492151015,0.09722257405519485,0.09722257405519485,166588800,0.0,0.0
02/02/1981,0.09206063881564021,0.09937337513920766,0.09163048055831868,0.09894321113824844,92579200,0.0,0.0
02/09/1981,0.0946416378471852,0.0946416378471852,0.08775828778743744,0.08775828778743744,74659200,0.0,0.0
02/16/1981,0.08990906473470124,0.09464160988948554,0.08345665037631989,0.08345665037631989,78198400,0.0,0.0
02/23/1981,0.08474714592422967,0.09206065926329422,0.0817360202232628,0.0912003368139267,76182400,0.0,0.0
03/02/1981,0.09163048946525554,0.09206064776439057,0.08818842470645905,0.08818842470645905,58620800,0.0,0.0
03/09/1981,0.08173598457223495,0.08173598457223495,0.07442247442312591,0.07657328248023987,364112000,0.0,0.0
03/16/1981,0.07958520274544141,0.08947890627280339,0.07958520274544141,0.08861858397722244,170329600,0.0,0.0
03/23/1981,0.09206065903673695,0.09292098148398727,0.08517730981111526,0.08517730981111526,81760000,0.0,0.0
03/30/1981,0.08517731002073292,0.09163050091042994,0.08345666512199787,0.0912003368139267,107856000,0.0,0.0
04/06/1981,0.0899090508024268,0.09636223955194735,0.08861857042817808,0.09593208134174347,101404800,0.0,0.0
04/13/1981,0.09593208364406233,0.09636224186458979,0.08603760600090027,0.08603760600090027,80640000,0.0,0.0
04/20/1981,0.08861859819728252,0.10109404026072528,0.08861859819728252,0.09980355948209763,175952000,0.0,0.0
04/27/1981,0.099373362726432,0.099373362726432,0.09593207986679907,0.09765271842479706,113523200,0.0,0.0
05/04/1981,0.09765274365203425,0.09765274365203425,0.09421145990339319,0.09636226296424866,68208000,0.0,0.0
05/11/1981,0.09464159607887268,0.09593208220841702,0.09249079352114827,0.09464159607887268,30934400,0.0,0.0
05/18/1981,0.09636223066666652,0.10883767341417662,0.09464158649723245,0.10797734558582306,106512000,0.0,0.0
05/25/1981,0.10797734488146184,0.11443053873749355,0.10754719245736409,0.11399960517883301,368211200,0.0,0.0
06/01/1981,0.11399965082281543,0.11443058455401625,0.10840755219781119,0.10883771628141403,244876800,0.0,0.0
06/08/1981,0.10539645861457582,0.11356952125023763,0.1049662944002565,0.1118488758802414,303094400,0.0,0.0
06/15/1981,0.11184881371757616,0.11184881371757616,0.10410591959953308,0.10410591959953308,259145600,0.0,0.0
06/22/1981,0.10066386385098781,0.10281544219114283,0.099373383230313,0.10023371130228043,96947200,0.0,0.0
06/29/1981,0.09765273485648694,0.09765273485648694,0.08861858397722244,0.08861858397722244,247251200,0.0,0.0
07/06/1981,0.08646775310806731,0.0903399749607032,0.07657328248023987,0.07657328248023987,137043200,0.0,0.0
07/13/1981,0.07829473695732628,0.0894789297321162,0.07829473695732628,0.08904876559972763,111529600,0.0,0.0
07/20/1981,0.0834566918122026,0.0834566918122026,0.07786382158322264,0.08259636908769608,141568000,0.0,0.0
07/27/1981,0.08603760600090027,0.08646776422142773,0.08173599507743975,0.08603760600090027,76540800,0.0,0.0
08/03/1981,0.08603760239380367,0.08947889098829725,0.08517728024518027,0.08689792454242706,81334400,0.0,0.0
08/10/1981,0.08689794274928453,0.08689794274928453,0.07872488349676132,0.07872488349676132,149408000,0.0,0.0
08/17/1981,0.07700346255296303,0.07700346255296303,0.06926056742668152,0.06926056742668152,115606400,0.0,0.0
08/24/1981,0.06538834447239834,0.06969072571430245,0.06495818044113931,0.06926056742668152,161324800,0.0,0.0
08/31/1981,0.06926057105484165,0.0752828218588341,0.06926057105484165,0.07012089341878891,150080000,0.0,0.0
09/07/1981,0.06840023012228172,0.0688303883156611,0.06753990799188614,0.06753990799188614,108326400,0.0,0.0
09/14/1981,0.06581848270820266,0.06581848270820266,0.06065655036752253,0.06108671426773071,112246400,0.0,0.0
09/21/1981,0.061516890234208414,0.06194705425895444,0.04904145002365112,0.04904145002365112,177564800,0.0,0.0
09/28/1981,0.04947163525868198,0.057215315621534084,0.04947163525868198,0.05678515136241913,342585600,0.0,0.0
10/05/1981,0.058505773491507596,0.06495818884617584,0.05807561514822784,0.06409786641597748,195910400,0.0,0.0
10/12/1981,0.0662494245576742,0.0671097467222648,0.06237720229783166,0.0628073662519455,168425600,0.0,0.0
10/19/1981,0.06409782136525684,0.06797004209900857,0.06409782136525684,0.06538830697536469,193401600,0.0,0.0
10/26/1981,0.06538832776085217,0.06926054972549671,0.06538832776085217,0.06883038580417633,240262400,0.0,0.0
11/02/1981,0.06883039093786046,0.06926055489126443,0.06151688003172443,0.0619470439851284,137065600,0.0,0.0
11/09/1981,0.06280736346563204,0.06753990768011604,0.06237719953060151,0.0623771995306015,125507200,0.0,0.0
11/16/1981,0.061947019673256803,0.06581846501631078,0.06151685588867591,0.06538830697536469,165222400,0.0,0.0
