Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
01/01/1985,0.10023370112265255,0.10711704869773399,0.09593208991787329,0.09980353713035583,6366416000,0.0,0.0
02/01/1985,0.09980354360207051,0.10582657507039436,0.08517729490995407,0.08517729490995407,4733388800,0.0,0.0
03/01/1985,0.08517728639169031,0.08947889744521745,0.0714113613729959,0.07614313066005707,4615587200,0.0,0.0
04/01/1985,0.07614314104087933,0.07915504170819598,0.06753992350456002,0.07313201576471329,2868028800,0.0,0.0
05/01/1985,0.0731319956464674,0.07657328401176917,0.058075592272789626,0.05979623645544052,4639129600,0.0,0.0
06/01/1985,0.058505744777417136,0.06366767682517768,0.05076207705855013,0.06194703280925751,5811388800,0.0,0.0
07/01/1985,0.06237720854334381,0.06280737254052778,0.05463431403040886,0.05463431403040886,2600595200,0.0,0.0
08/01/1985,0.05463430557914535,0.05549462769679426,0.0499017614129337,0.051622405648231506,1818745600,0.0,0.0
09/01/1985,0.05162240749132681,0.059366076473966536,0.05076208534296148,0.05420414358377457,1797196800,0.0,0.0
10/01/1985,0.054204129837714304,0.06624940650752231,0.05162239439998955,0.0640978291630745,3785913600,0.0,0.0
11/01/1985,0.06409787191268228,0.07141138571596105,0.06409787191268228,0.06926058232784271,2884672000,0.0,0.0
12/01/1985,0.06926057140047033,0.0787248870986643,0.06624944023980937,0.07571298629045486,3571209600,0.0,0.0
01/01/1986,0.07571299339942227,0.08517730998625524,0.07485267095040297,0.07958521693944931,6291801600,0.0,0.0
02/01/1986,0.07958521316299497,0.09206065485759496,0.07872489075479944,0.08603762835264206,3420860800,0.0,0.0
03/01/1986,0.08603760015825662,0.10195433201338956,0.08345663377944865,0.09722255170345306,4264332800,0.0,0.0
04/01/1986,0.09722260951572714,0.11270918664481681,0.09034003415656737,0.10410597175359726,4462684800,0.0,0.0
05/01/1986,0.10410587627506804,0.12905674344149065,0.10238523257742045,0.12733609974384308,4954051200,0.0,0.0
06/01/1986,0.1273361049942811,0.13464884388262632,0.11184877178269745,0.12346388399600983,4063360000,0.0,0.0
07/01/1986,0.12346395622077948,0.12991715239061186,0.1032456133370322,0.10754723101854324,5691638400,0.0,0.0
08/01/1986,0.10711699987413383,0.13077738713913825,0.10539635617648625,0.12733609974384308,3643516800,0.0,0.0
09/01/1986,0.12776627604790827,0.12776627604790827,0.10883765422657665,0.11529083549976349,3578198400,0.0,0.0
10/01/1986,0.11486066854561856,0.12131307999661288,0.11098844743297541,0.11916228383779526,2984038400,0.0,0.0
11/01/1986,0.11959248239483705,0.14196239783788533,0.11658134622095317,0.13766001164913177,5206163200,0.0,0.0
12/01/1986,0.1376599654997105,0.15099649092468997,0.1346488418225562,0.13938137888908386,4762576000,0.0,0.0
01/01/1987,0.1389512475229303,0.19702607458724591,0.13809016154728734,0.19100381433963776,8268915200,0.0,0.0
02/01/1987,0.1910039284403531,0.2456374883660615,0.17766816158251472,0.24090571701526642,6616176000,0.0,0.0
03/01/1987,0.24176591619642793,0.24262622109187393,0.21423406885835886,0.22197695076465607,5959318400,0.0,0.0
04/01/1987,0.21681509073495184,0.27532087157654817,0.21466428193972925,0.27273988723754883,6813161600,0.0,0.0
05/01/1987,0.2736002768399722,0.28306460042116427,0.2495097057885966,0.271879643201828,3838956800,0.000536,0.0
06/01/1987,0.27401667741769287,0.2981439126414124,0.26195305980583306,0.2791864573955536,3497536000,0.0,2.0
07/01/1987,0.2809097017198188,0.30848424387865714,0.2516126897521705,0.2843570113182068,3070256000,0.0,0.0
08/01/1987,0.28263293552136626,0.3739720804318942,0.27573990442867796,0.3722488284111023,3119300800,0.000536,0.0
09/01/1987,0.3779064358212432,0.4055166173655102,0.3347668475959856,0.3899856209754944,3075486400,0.0,0.0
10/01/1987,0.39171092786416467,0.41241837513093027,0.19067900530226126,0.2666051983833313,6575699200,0.0,0.0
11/01/1987,0.2674681489561189,0.27609640124749546,0.21052307079702343,0.2277795523405075,4234238400,0.000714,0.0
12/01/1987,0.23173472782282545,0.30263879646857583,0.20579438159863156,0.29053324460983276,4702264000,0.0,0.0
01/01/1988,0.29572103436066904,0.3199321412827019,0.26459293340677376,0.2870747745037079,6221600000,0.0,0.0
02/01/1988,0.28880403417565503,0.30263883007750036,0.2611344192824541,0.29745107889175415,3368467200,0.000714,0.0
03/01/1988,0.2997704237637926,0.33095994414082747,0.26858011679498905,0.2772442400455475,4882102400,0.0,0.0
04/01/1988,0.27551145985099074,0.2937052049411886,0.26684736299370265,0.28417477011680603,3297929600,0.0,0.0
05/01/1988,0.2824422480979153,0.298904111467793,0.2590497240522392,0.2876410186290741,2638507200,0.000714,0.0
06/01/1988,0.28821008134866277,0.3246703647762309,0.28647399990313355,0.32119739055633545,3534731200,0.0,0.0
07/01/1988,0.3229342081139223,0.3298785554594084,0.2934182805240482,0.30817586183547974,2186419200,0.0,0.0
08/01/1988,0.30904392244883544,0.3177251630541373,0.27258364377556765,0.27692466974258423,2653313600,0.000714,0.0
09/01/1988,0.2765770212460575,0.30788715767607766,0.26266133022037347,0.3009296953678131,3060321600,0.0,0.0
10/01/1988,0.2991901578284949,0.300929510726084,0.2609210033037178,0.268748939037323,3563649600,0.0,0.0
11/01/1988,0.2678794812977651,0.2765770893460736,0.24700553319046734,0.2617917060852051,2939865600,0.000893,0.0
